category,A,D,B,C,defect_B,defect_C,score,B_in_S,C_in_S,one_sided,both_small,x,y,N,p,q,r,s,v3_x,v3_yc,mcc_live,love_relation_ok,four_distance_ok,point_in_unit,height,distance_to_D0,distance_to_A0,notes
one_sided,-832/855,33/56,94472/19665,-55671/19136,1,3465446737,3465446737,True,False,True,False,6555/25112,-2392/9417,75336,19665,-19136,55671,94472,1,-1,True,True,False,False,94472,22385/4872,19481/6840,algebraic_but_failed:(1-x)^2+y^2
one_sided,33/56,-832/855,19665/94472,-19136/55671,1,3465446737,3465446737,True,False,True,False,11809/9417,18557/25112,75336,94472,55671,-19136,19665,-1,0,True,True,False,False,94472,152663/24795,9/7,algebraic_but_failed:(1-x)^2+y^2
one_sided,215/912,117/44,-7667/16644,-81549/15695,1,6896572426,6896572426,True,False,True,False,-22192/4991,-15695/14973,14973,-66576,-15695,81549,30668,0,-1,True,True,False,False,81549,9665/3828,1495/912,algebraic_but_failed:(1-x)^2+y^2
one_sided,117/44,215/912,-16644/7667,-15695/81549,1,6896572426,6896572426,True,False,True,False,30668/14973,27183/4991,14973,30668,81549,-15695,-66576,-1,0,True,True,False,False,81549,43623/8816,69/88,algebraic_but_failed:(1-x)^2+y^2
one_sided,-465/368,-19/180,37485/18308,15827/92535,1,8813220154,8813220154,True,False,True,False,73232/57405,-6169/3827,57405,73232,-92535,-15827,149940,-1,0,True,True,False,False,92535,27611/5220,1155/368,algebraic_but_failed:(1-x)^2+y^2
one_sided,-19/180,-465/368,18308/37485,92535/15827,1,8813220154,8813220154,True,False,True,False,9996/3827,-15827/57405,57405,149940,-15827,-92535,73232,1,-1,True,True,False,False,92535,206423/32016,713/360,algebraic_but_failed:(1-x)^2+y^2
one_sided,-551/240,252/115,-18193/6576,199332/75487,1,45431533393,45431533393,True,False,True,False,-2740/13871,75487/166452,166452,-32880,75487,199332,90965,0,-1,True,True,False,False,199332,29941/10005,1001/240,algebraic_but_failed:(1-x)^2+y^2
one_sided,252/115,-551/240,-6576/18193,75487/199332,1,45431533393,45431533393,True,False,True,False,90965/166452,16611/13871,166452,90965,199332,75487,-32880,-1,0,True,True,False,False,199332,17353/2320,291/920,algebraic_but_failed:(1-x)^2+y^2
one_sided,-868/765,39/760,248216/110313,-63687/625828,1,395716719553,395716719553,True,False,True,False,183855/205084,-156457/153813,615252,551565,-625828,63687,1241080,1,-1,True,True,False,False,625828,339367/66120,18419/6120,algebraic_but_failed:(1-x)^2+y^2
one_sided,39/760,-868/765,110313/248216,-625828/63687,1,395716719553,395716719553,True,False,True,False,310270/153813,21229/205084,615252,1241080,63687,-625828,551565,-1,0,True,True,False,False,625828,140177/22185,693/380,algebraic_but_failed:(1-x)^2+y^2
one_sided,24/7,0,-17/7,0,2,1,2,False,True,True,True,1,24/7,7,7,24,0,-17,0,0,False,True,False,False,24,451/87,87/56,algebraic_but_failed:x^2+(1-y)^2
one_sided,4/3,0,-1/3,0,10,1,10,False,True,True,True,1,4/3,3,3,4,0,-1,0,-1,True,True,False,False,4,451/87,13/24,algebraic_but_failed:x^2+(1-y)^2
one_sided,3/4,0,1/4,0,17,1,17,False,True,True,True,1,3/4,4,4,3,0,1,0,0,False,True,False,False,4,451/87,9/8,algebraic_but_failed:x^2+(1-y)^2
one_sided,45/28,24/7,1/4,8/15,17,1,17,False,True,True,True,7/13,45/52,52,28,45,24,7,0,0,False,True,False,True,45,1069/609,15/56,algebraic_but_failed:x^2+(1-y)^2
one_sided,24/7,45/28,4,15/8,17,1,17,False,True,True,True,7/52,6/13,52,7,24,45,28,0,0,False,True,False,True,45,8713/2436,87/56,algebraic_but_failed:x^2+(1-y)^2
one_sided,-4/3,0,7/3,0,58,1,58,False,True,True,True,1,-4/3,3,3,-4,0,7,0,-1,True,True,False,False,7,451/87,77/24,algebraic_but_failed:x^2+(1-y)^2
one_sided,-224/207,420/851,37/9,-15/8,58,1,58,False,True,True,True,69/209,-224/627,627,207,-224,420,851,1,-1,True,True,False,False,851,347261/74037,4897/1656,algebraic_but_failed:x^2+(1-y)^2
one_sided,420/851,-224/207,9/37,-8/15,58,1,58,False,True,True,True,851/627,140/209,627,851,420,-224,207,-1,0,True,True,False,False,851,37615/6003,9405/6808,algebraic_but_failed:x^2+(1-y)^2
one_sided,-3/4,0,7/4,0,65,1,65,False,True,True,True,1,-3/4,4,4,-3,0,7,0,0,False,True,False,False,7,451/87,21/8,algebraic_but_failed:x^2+(1-y)^2
one_sided,325/228,0,-97/228,0,73,1,73,False,True,True,True,1,325/228,228,228,325,0,-97,0,-1,True,True,False,False,325,451/87,205/456,algebraic_but_failed:x^2+(1-y)^2
one_sided,12/5,0,-7/5,0,74,1,74,False,True,True,True,1,12/5,5,5,12,0,-7,0,0,False,True,False,False,12,451/87,21/40,algebraic_but_failed:x^2+(1-y)^2
one_sided,-925/372,0,1297/372,0,97,1,97,False,True,True,True,1,-925/372,372,372,-925,0,1297,0,-1,True,True,False,False,1297,451/87,3245/744,algebraic_but_failed:x^2+(1-y)^2
one_sided,-12/35,16/63,9/5,-4/3,106,1,106,False,True,True,True,35/51,-4/17,51,35,-12,16,63,-1,0,True,True,False,False,63,9007/1827,621/280,algebraic_but_failed:x^2+(1-y)^2
one_sided,16/63,-12/35,5/9,-3/4,106,1,106,False,True,True,True,21/17,16/51,51,63,16,-12,35,1,-1,True,True,False,False,63,16829/3045,817/504,algebraic_but_failed:x^2+(1-y)^2
one_sided,15/8,0,-7/8,0,113,1,113,False,True,True,True,1,15/8,8,8,15,0,-7,0,0,False,True,False,False,15,451/87,0,algebraic_but_failed:x^2+(1-y)^2
one_sided,-144/17,60/221,13,-5/12,170,1,170,False,True,True,True,17/77,-144/77,77,17,-144,60,221,0,0,False,True,False,False,221,94451/19227,1407/136,algebraic_but_failed:x^2+(1-y)^2
one_sided,60/221,-144/17,1/13,-12/5,170,1,170,False,True,True,True,221/77,60/77,77,221,60,-144,17,0,0,False,True,False,False,221,20195/1479,2835/1768,algebraic_but_failed:x^2+(1-y)^2
one_sided,-513/184,0,697/184,0,185,1,185,False,True,True,True,1,-513/184,184,184,-513,0,697,0,0,False,True,False,False,697,451/87,429/92,algebraic_but_failed:x^2+(1-y)^2
one_sided,5/12,0,7/12,0,193,1,193,False,True,True,True,1,5/12,12,12,5,0,7,0,-1,True,True,False,False,12,451/87,35/24,algebraic_but_failed:x^2+(1-y)^2
one_sided,352/135,0,-217/135,0,226,1,226,False,True,True,True,1,352/135,135,135,352,0,-217,0,-3,True,True,False,False,352,451/87,791/1080,algebraic_but_failed:x^2+(1-y)^2
one_sided,525/92,0,-433/92,0,233,1,233,False,True,True,True,1,525/92,92,92,525,0,-433,0,0,False,True,False,False,525,451/87,705/184,algebraic_but_failed:x^2+(1-y)^2
one_sided,8/15,0,7/15,0,274,1,274,False,True,True,True,1,8/15,15,15,8,0,7,0,-1,True,True,False,False,15,451/87,161/120,algebraic_but_failed:x^2+(1-y)^2
one_sided,96/247,0,151/247,0,290,1,290,False,True,True,True,1,96/247,247,247,96,0,151,0,0,False,True,False,False,247,451/87,2937/1976,algebraic_but_failed:x^2+(1-y)^2
one_sided,-12/5,0,17/5,0,314,1,314,False,True,True,True,1,-12/5,5,5,-12,0,17,0,0,False,True,False,False,17,451/87,171/40,algebraic_but_failed:x^2+(1-y)^2
one_sided,-95/168,0,263/168,0,337,1,337,False,True,True,True,1,-95/168,168,168,-95,0,263,0,-1,True,True,False,False,263,451/87,205/84,algebraic_but_failed:x^2+(1-y)^2
one_sided,-84/13,112/15,-15/13,4/3,394,1,394,False,True,True,True,-13/99,28/33,99,-13,84,112,15,-2,-1,True,True,False,False,112,331/145,867/104,algebraic_but_failed:x^2+(1-y)^2
one_sided,112/15,-84/13,-13/15,3/4,394,1,394,False,True,True,True,5/33,112/99,99,15,112,84,-13,-1,-2,True,True,False,False,112,13171/1131,671/120,algebraic_but_failed:x^2+(1-y)^2
one_sided,21/20,0,-1/20,0,401,1,401,False,True,True,True,1,21/20,20,20,21,0,-1,0,0,False,True,False,False,21,451/87,33/40,algebraic_but_failed:x^2+(1-y)^2
one_sided,-5/12,0,17/12,0,433,1,433,False,True,True,True,1,-5/12,12,12,-5,0,17,0,-1,True,True,False,False,17,451/87,55/24,algebraic_but_failed:x^2+(1-y)^2
one_sided,20/21,0,1/21,0,442,1,442,False,True,True,True,1,20/21,21,21,20,0,1,0,-1,True,True,False,False,21,451/87,155/168,algebraic_but_failed:x^2+(1-y)^2
one_sided,-15/8,0,23/8,0,593,1,593,False,True,True,True,1,-15/8,8,8,-15,0,23,0,0,False,True,False,False,23,451/87,15/4,algebraic_but_failed:x^2+(1-y)^2
one_sided,35/12,0,-23/12,0,673,1,673,False,True,True,True,1,35/12,12,12,35,0,-23,0,-1,True,True,False,False,35,451/87,25/24,algebraic_but_failed:x^2+(1-y)^2
one_sided,780/451,416/87,87/451,8/15,730,1,730,False,True,True,True,451/867,260/289,867,451,780,416,87,-1,1,True,True,False,True,780,35/87,525/3608,algebraic_but_failed:x^2+(1-y)^2
one_sided,416/87,780/451,451/87,15/8,730,1,730,False,True,True,True,29/289,416/867,867,87,416,780,451,0,-1,True,True,False,True,780,135541/39237,2023/696,algebraic_but_failed:x^2+(1-y)^2
one_sided,-8/15,0,23/15,0,754,1,754,False,True,True,True,1,-8/15,15,15,-8,0,23,0,-1,True,True,False,False,23,451/87,289/120,algebraic_but_failed:x^2+(1-y)^2
one_sided,465/368,0,-97/368,0,857,1,857,False,True,True,True,1,465/368,368,368,465,0,-97,0,0,False,True,False,False,465,451/87,225/368,algebraic_but_failed:x^2+(1-y)^2
one_sided,7/24,0,17/24,0,865,1,865,False,True,True,True,1,7/24,24,24,7,0,17,0,-1,True,True,False,False,24,451/87,19/12,algebraic_but_failed:x^2+(1-y)^2
one_sided,-672/185,0,857/185,0,914,1,914,False,True,True,True,1,-672/185,185,185,-672,0,857,0,0,False,True,False,False,857,451/87,8151/1480,algebraic_but_failed:x^2+(1-y)^2
one_sided,-140/51,336/527,31/3,-12/5,970,1,970,False,True,True,True,17/129,-140/387,387,51,-140,336,527,-1,-2,True,True,False,False,527,208445/45849,1885/408,algebraic_but_failed:x^2+(1-y)^2
one_sided,336/527,-140/51,3/31,-5/12,970,1,970,False,True,True,True,527/387,112/129,387,527,336,-140,51,-2,-1,True,True,False,False,527,3909/493,5217/4216,algebraic_but_failed:x^2+(1-y)^2
one_sided,-24/7,0,31/7,0,1010,1,1010,False,True,True,False,1,-24/7,7,7,-24,0,31,0,0,False,True,False,False,31,451/87,297/56,algebraic_but_failed:x^2+(1-y)^2
one_sided,40/9,0,-31/9,0,1042,1,1042,False,True,True,False,1,40/9,9,9,40,0,-31,0,-2,True,True,False,False,40,451/87,185/72,algebraic_but_failed:x^2+(1-y)^2
one_sided,45/28,0,-17/28,0,1073,1,1073,False,True,True,False,1,45/28,28,28,45,0,-17,0,0,False,True,False,False,45,451/87,15/56,algebraic_but_failed:x^2+(1-y)^2
one_sided,420/851,0,431/851,0,1082,1,1082,False,True,True,False,1,420/851,851,851,420,0,431,0,0,False,True,False,False,851,451/87,9405/6808,algebraic_but_failed:x^2+(1-y)^2
one_sided,-429/700,0,1129/700,0,1289,1,1289,False,True,True,False,1,-429/700,700,700,-429,0,1129,0,0,False,True,False,False,1129,451/87,3483/1400,algebraic_but_failed:x^2+(1-y)^2
one_sided,-7/24,0,31/24,0,1537,1,1537,False,True,True,False,1,-7/24,24,24,-7,0,31,0,-1,True,True,False,False,31,451/87,13/6,algebraic_but_failed:x^2+(1-y)^2
one_sided,925/372,0,-553/372,0,1537,1,1537,False,True,True,False,1,925/372,372,372,925,0,-553,0,-1,True,True,False,False,925,451/87,455/744,algebraic_but_failed:x^2+(1-y)^2
one_sided,56/33,0,-23/33,0,1618,1,1618,False,True,True,False,1,56/33,33,33,56,0,-23,0,-1,True,True,False,False,56,451/87,47/264,algebraic_but_failed:x^2+(1-y)^2
one_sided,-351/280,0,631/280,0,1649,1,1649,False,True,True,False,1,-351/280,280,280,-351,0,631,0,0,False,True,False,False,631,451/87,219/70,algebraic_but_failed:x^2+(1-y)^2
one_sided,575/48,0,-527/48,0,1657,1,1657,False,True,True,False,1,575/48,48,48,575,0,-527,0,-1,True,True,False,False,575,451/87,485/48,algebraic_but_failed:x^2+(1-y)^2
one_sided,12/35,0,23/35,0,1754,1,1754,False,True,True,False,1,12/35,35,35,12,0,23,0,0,False,True,False,False,35,451/87,429/280,algebraic_but_failed:x^2+(1-y)^2
one_sided,-21/20,0,41/20,0,2081,1,2081,False,True,True,False,1,-21/20,20,20,-21,0,41,0,0,False,True,False,False,41,451/87,117/40,algebraic_but_failed:x^2+(1-y)^2
one_sided,-20/21,0,41/21,0,2122,1,2122,False,True,True,False,1,-20/21,21,21,-20,0,41,0,-1,True,True,False,False,41,451/87,475/168,algebraic_but_failed:x^2+(1-y)^2
one_sided,28/45,0,17/45,0,2314,1,2314,False,True,True,False,1,28/45,45,45,28,0,17,0,-2,True,True,False,False,45,451/87,451/360,algebraic_but_failed:x^2+(1-y)^2
one_sided,-35/12,0,47/12,0,2353,1,2353,False,True,True,False,1,-35/12,12,12,-35,0,47,0,-1,True,True,False,False,47,451/87,115/24,algebraic_but_failed:x^2+(1-y)^2
one_sided,55/48,0,-7/48,0,2353,1,2353,False,True,True,False,1,55/48,48,48,55,0,-7,0,-1,True,True,False,False,55,451/87,35/48,algebraic_but_failed:x^2+(1-y)^2
one_sided,-340/189,816/287,-41/27,12/5,2410,1,2410,False,True,True,False,-63/209,340/627,627,-189,340,816,287,2,-1,True,True,False,False,816,58445/24969,5555/1512,algebraic_but_failed:x^2+(1-y)^2
one_sided,816/287,-340/189,-27/41,5/12,2410,1,2410,False,True,True,False,287/627,272/209,627,287,816,340,-189,-1,0,True,True,False,False,816,38273/5481,2223/2296,algebraic_but_failed:x^2+(1-y)^2
one_sided,63/16,0,-47/16,0,2465,1,2465,False,True,True,False,1,63/16,16,16,63,0,-47,0,0,False,True,False,False,63,451/87,33/16,algebraic_but_failed:x^2+(1-y)^2
one_sided,-40/9,0,49/9,0,2482,1,2482,False,True,True,False,1,-40/9,9,9,-40,0,49,0,-2,True,True,False,False,49,451/87,455/72,algebraic_but_failed:x^2+(1-y)^2
one_sided,-704/903,0,1607/903,0,2482,1,2482,False,True,True,False,1,-704/903,903,903,-704,0,1607,0,-1,True,True,False,False,1607,451/87,19177/7224,algebraic_but_failed:x^2+(1-y)^2
one_sided,60/11,0,-49/11,0,2522,1,2522,False,True,True,False,1,60/11,11,11,60,0,-49,0,0,False,True,False,False,60,451/87,315/88,algebraic_but_failed:x^2+(1-y)^2
one_sided,9/40,0,31/40,0,2561,1,2561,False,True,True,False,1,9/40,40,40,9,0,31,0,0,False,True,False,False,40,451/87,33/20,algebraic_but_failed:x^2+(1-y)^2
one_sided,-12/5,-80/39,39/35,20/21,2746,1,2746,False,True,True,False,-7/9,28/15,45,-35,84,80,-39,-2,-1,True,True,False,False,80,8183/1131,171/40,algebraic_but_failed:x^2+(1-y)^2
one_sided,-80/39,-12/5,35/39,21/20,2746,1,2746,False,True,True,False,-13/15,16/9,45,-39,80,84,-35,-1,-2,True,True,False,False,80,3299/435,1225/312,algebraic_but_failed:x^2+(1-y)^2
one_sided,-99/20,24/7,-49/20,56/33,2801,1,2801,False,True,True,False,-5/37,99/148,148,-20,99,168,49,0,0,False,True,False,False,99,1069/609,273/40,algebraic_but_failed:x^2+(1-y)^2
one_sided,24/7,-99/20,-20/49,33/56,2801,1,2801,False,True,True,False,49/148,42/37,148,49,168,99,-20,0,0,False,True,False,False,99,17633/1740,87/56,algebraic_but_failed:x^2+(1-y)^2
one_sided,77/36,0,-41/36,0,2977,1,2977,False,True,True,False,1,77/36,36,36,77,0,-41,0,-2,True,True,False,False,77,451/87,19/72,algebraic_but_failed:x^2+(1-y)^2
one_sided,20/21,975/448,-64/1581,-195/2108,2977,1,2977,False,True,True,False,3689/3364,2635/2523,10092,11067,10540,-975,-448,0,-1,True,True,False,False,2108,117223/38976,155/168,algebraic_but_failed:x^2+(1-y)^2
one_sided,975/448,20/21,-1581/64,-2108/195,2977,1,2977,False,True,True,False,-112/2523,-325/3364,10092,-448,-975,10540,11067,-1,2,True,True,False,False,2108,859/203,135/448,algebraic_but_failed:x^2+(1-y)^2
one_sided,204/253,153/104,-104/253,-3/4,2993,1,2993,False,True,True,False,253/100,51/25,100,253,204,-153,-104,0,0,False,True,False,False,253,33593/9048,2163/2024,algebraic_but_failed:x^2+(1-y)^2
one_sided,153/104,204/253,-253/104,-4/3,2993,1,2993,False,True,True,False,-26/25,-153/100,100,-104,-153,204,253,0,0,False,True,False,False,253,96355/22011,21/52,algebraic_but_failed:x^2+(1-y)^2
one_sided,48/55,0,7/55,0,3074,1,3074,False,True,True,False,1,48/55,55,55,48,0,7,0,0,False,True,False,False,55,451/87,441/440,algebraic_but_failed:x^2+(1-y)^2
one_sided,80/39,0,-41/39,0,3202,1,3202,False,True,True,False,1,80/39,39,39,80,0,-41,0,-1,True,True,False,False,80,451/87,55/312,algebraic_but_failed:x^2+(1-y)^2
one_sided,-924/43,0,967/43,0,3242,1,3242,False,True,True,False,1,-924/43,43,43,-924,0,967,0,0,False,True,False,False,967,451/87,8037/344,algebraic_but_failed:x^2+(1-y)^2
one_sided,400/561,960/799,-47/33,-12/5,3298,1,3298,False,True,True,False,-187/133,-400/399,399,-561,-400,960,799,0,-1,True,True,False,False,960,276829/69513,5215/4488,algebraic_but_failed:x^2+(1-y)^2
one_sided,960/799,400/561,-33/47,-5/12,3298,1,3298,False,True,True,False,799/399,320/133,399,799,960,-400,-561,-1,1,True,True,False,False,960,72737/16269,4305/6392,algebraic_but_failed:x^2+(1-y)^2
one_sided,-12/35,0,47/35,0,3434,1,3434,False,True,True,False,1,-12/35,35,35,-12,0,47,0,0,False,True,False,False,47,451/87,621/280,algebraic_but_failed:x^2+(1-y)^2
one_sided,259/660,0,401/660,0,3529,1,3529,False,True,True,False,1,259/660,660,660,259,0,401,0,-1,True,True,False,False,660,451/87,1957/1320,algebraic_but_failed:x^2+(1-y)^2
one_sided,33/56,0,23/56,0,3665,1,3665,False,True,True,False,1,33/56,56,56,33,0,23,0,0,False,True,False,False,56,451/87,9/7,algebraic_but_failed:x^2+(1-y)^2
one_sided,-957/124,-396/403,299/68,276/493,3761,1,3761,False,True,True,False,-527/1750,16269/7000,7000,-2108,16269,9108,-9269,0,0,False,True,False,False,957,216205/35061,2379/248,algebraic_but_failed:x^2+(1-y)^2
one_sided,-396/403,-957/124,68/299,493/276,3761,1,3761,False,True,True,False,-9269/7000,2277/1750,7000,-9269,9108,16269,-2108,0,0,False,True,False,False,957,139183/10788,9213/3224,algebraic_but_failed:x^2+(1-y)^2
one_sided,-9/40,0,49/40,0,4001,1,4001,False,True,True,False,1,-9/40,40,40,-9,0,49,0,0,False,True,False,False,49,451/87,21/10,algebraic_but_failed:x^2+(1-y)^2
one_sided,72/65,0,-7/65,0,4274,1,4274,False,True,True,False,1,72/65,65,65,72,0,-7,0,0,False,True,False,False,72,451/87,399/520,algebraic_but_failed:x^2+(1-y)^2
one_sided,91/60,0,-31/60,0,4561,1,4561,False,True,True,False,1,91/60,60,60,91,0,-31,0,-1,True,True,False,False,91,451/87,43/120,algebraic_but_failed:x^2+(1-y)^2
one_sided,3/4,72/65,-65/28,-24/7,5009,1,5009,False,True,True,False,-7/11,-21/44,44,-28,-21,72,65,0,0,False,True,False,False,72,23051/5655,9/8,algebraic_but_failed:x^2+(1-y)^2
one_sided,72/65,3/4,-28/65,-7/24,5009,1,5009,False,True,True,False,65/44,18/11,44,65,72,-21,-28,0,0,False,True,False,False,72,1543/348,399/520,algebraic_but_failed:x^2+(1-y)^2
one_sided,-60/11,0,71/11,0,5162,1,5162,False,True,True,False,1,-60/11,11,11,-60,0,71,0,0,False,True,False,False,71,451/87,645/88,algebraic_but_failed:x^2+(1-y)^2
one_sided,-589/300,0,889/300,0,5209,1,5209,False,True,True,False,1,-589/300,300,300,-589,0,889,0,-1,True,True,False,False,889,451/87,2303/600,algebraic_but_failed:x^2+(1-y)^2
one_sided,84/13,0,-71/13,0,5210,1,5210,False,True,True,False,1,84/13,13,13,84,0,-71,0,0,False,True,False,False,84,451/87,477/104,algebraic_but_failed:x^2+(1-y)^2
one_sided,65/72,0,7/72,0,5233,1,5233,False,True,True,False,1,65/72,72,72,65,0,7,0,-2,True,True,False,False,72,451/87,35/36,algebraic_but_failed:x^2+(1-y)^2
one_sided,45/28,520/231,33/68,104/153,5713,1,5713,False,True,True,False,119/249,255/332,996,476,765,520,231,-1,0,True,True,False,True,520,6549/2233,15/56,algebraic_but_failed:x^2+(1-y)^2
one_sided,520/231,45/28,68/33,153/104,5713,1,5713,False,True,True,False,77/332,130/249,996,231,520,765,476,0,-1,True,True,False,True,520,8713/2436,695/1848,algebraic_but_failed:x^2+(1-y)^2
one_sided,11/60,0,49/60,0,6001,1,6001,False,True,True,False,1,11/60,60,60,11,0,49,0,-1,True,True,False,False,60,451/87,203/120,algebraic_but_failed:x^2+(1-y)^2
one_sided,-45/28,0,73/28,0,6113,1,6113,False,True,True,False,1,-45/28,28,28,-45,0,73,0,0,False,True,False,False,73,451/87,195/56,algebraic_but_failed:x^2+(1-y)^2
one_sided,16/63,0,47/63,0,6178,1,6178,False,True,True,False,1,16/63,63,63,16,0,47,0,-2,True,True,False,False,63,451/87,817/504,algebraic_but_failed:x^2+(1-y)^2
one_sided,-63/16,0,79/16,0,6497,1,6497,False,True,True,False,1,-63/16,16,16,-63,0,79,0,0,False,True,False,False,79,451/87,93/16,algebraic_but_failed:x^2+(1-y)^2
one_sided,99/20,0,-79/20,0,6641,1,6641,False,True,True,False,1,99/20,20,20,99,0,-79,0,0,False,True,False,False,99,451/87,123/40,algebraic_but_failed:x^2+(1-y)^2
one_sided,-165/52,40/9,-63/52,56/33,6673,1,6673,False,True,True,False,-13/57,55/76,228,-52,165,280,63,-1,0,True,True,False,False,165,193/261,525/104,algebraic_but_failed:x^2+(1-y)^2
one_sided,40/9,-165/52,-52/63,33/56,6673,1,6673,False,True,True,False,21/76,70/57,228,63,280,165,-52,1,-1,True,True,False,False,165,37807/4524,185/72,algebraic_but_failed:x^2+(1-y)^2
one_sided,117/44,0,-73/44,0,7265,1,7265,False,True,True,False,1,117/44,44,44,117,0,-73,0,0,False,True,False,False,117,451/87,69/88,algebraic_but_failed:x^2+(1-y)^2
one_sided,-28/45,0,73/45,0,7354,1,7354,False,True,True,False,1,-28/45,45,45,-28,0,73,0,-2,True,True,False,False,73,451/87,899/360,algebraic_but_failed:x^2+(1-y)^2
one_sided,36/77,0,41/77,0,7610,1,7610,False,True,True,False,1,36/77,77,77,36,0,41,0,0,False,True,False,False,77,451/87,867/616,algebraic_but_failed:x^2+(1-y)^2
one_sided,105/88,0,-17/88,0,8033,1,8033,False,True,True,False,1,105/88,88,88,105,0,-17,0,0,False,True,False,False,105,451/87,15/22,algebraic_but_failed:x^2+(1-y)^2
one_sided,39/80,0,41/80,0,8081,1,8081,False,True,True,False,1,39/80,80,80,39,0,41,0,0,False,True,False,False,80,451/87,111/80,algebraic_but_failed:x^2+(1-y)^2
one_sided,-11/60,0,71/60,0,8641,1,8641,False,True,True,False,1,-11/60,60,60,-11,0,71,0,-1,True,True,False,False,71,451/87,247/120,algebraic_but_failed:x^2+(1-y)^2
one_sided,-56/33,0,89/33,0,9010,1,9010,False,True,True,False,1,-56/33,33,33,-56,0,89,0,-1,True,True,False,False,89,451/87,943/264,algebraic_but_failed:x^2+(1-y)^2
one_sided,60/91,0,31/91,0,9242,1,9242,False,True,True,False,1,60/91,91,91,60,0,31,0,0,False,True,False,False,91,451/87,885/728,algebraic_but_failed:x^2+(1-y)^2
one_sided,132/85,0,-47/85,0,9434,1,9434,False,True,True,False,1,132/85,85,85,132,0,-47,0,0,False,True,False,False,132,451/87,219/680,algebraic_but_failed:x^2+(1-y)^2
one_sided,-84/13,0,97/13,0,9578,1,9578,False,True,True,False,1,-84/13,13,13,-84,0,97,0,0,False,True,False,False,97,451/87,867/104,algebraic_but_failed:x^2+(1-y)^2
one_sided,112/15,0,-97/15,0,9634,1,9634,False,True,True,False,1,112/15,15,15,112,0,-97,0,-1,True,True,False,False,112,451/87,671/120,algebraic_but_failed:x^2+(1-y)^2
one_sided,297/304,396/403,403/304,4/3,10193,1,10193,False,True,True,False,76/175,297/700,700,304,297,396,403,0,0,False,True,False,True,403,147301/35061,273/304,algebraic_but_failed:x^2+(1-y)^2
one_sided,396/403,297/304,304/403,3/4,10193,1,10193,False,True,True,False,403/700,99/175,700,403,396,297,304,0,0,False,True,False,True,403,111265/26448,2877/3224,algebraic_but_failed:x^2+(1-y)^2
one_sided,-16/63,0,79/63,0,10210,1,10210,False,True,True,False,1,-16/63,63,63,-16,0,79,0,-2,True,True,False,False,79,451/87,1073/504,algebraic_but_failed:x^2+(1-y)^2
one_sided,140/51,0,-89/51,0,10522,1,10522,False,True,True,False,1,140/51,51,51,140,0,-89,0,-1,True,True,False,False,140,451/87,355/408,algebraic_but_failed:x^2+(1-y)^2
one_sided,-43/924,0,967/924,0,10585,1,10585,False,True,True,False,1,-43/924,924,924,-43,0,967,0,-1,True,True,False,False,967,451/87,3551/1848,algebraic_but_failed:x^2+(1-y)^2
one_sided,-33/56,0,89/56,0,11057,1,11057,False,True,True,False,1,-33/56,56,56,-33,0,89,0,0,False,True,False,False,89,451/87,69/28,algebraic_but_failed:x^2+(1-y)^2
one_sided,88/105,0,17/105,0,11314,1,11314,False,True,True,False,1,88/105,105,105,88,0,17,0,-1,True,True,False,False,105,451/87,871/840,algebraic_but_failed:x^2+(1-y)^2
one_sided,24/7,416/87,1479/2303,884/987,11986,1,11986,False,True,True,False,2303/9375,2632/3125,9375,2303,7896,7072,1479,-1,1,True,True,False,True,2303,35/87,87/56,algebraic_but_failed:x^2+(1-y)^2
one_sided,416/87,24/7,2303/1479,987/884,11986,1,11986,False,True,True,False,493/3125,7072/9375,9375,1479,7072,7896,2303,0,-1,True,True,False,True,2303,1069/609,2023/696,algebraic_but_failed:x^2+(1-y)^2
one_sided,13/84,0,71/84,0,12097,1,12097,False,True,True,False,1,13/84,84,84,13,0,71,0,-1,True,True,False,False,84,451/87,289/168,algebraic_but_failed:x^2+(1-y)^2
one_sided,-55/48,0,103/48,0,12913,1,12913,False,True,True,False,1,-55/48,48,48,-55,0,103,0,-1,True,True,False,False,103,451/87,145/48,algebraic_but_failed:x^2+(1-y)^2
one_sided,153/104,0,-49/104,0,13217,1,13217,False,True,True,False,1,153/104,104,104,153,0,-49,0,0,False,True,False,False,153,451/87,21/52,algebraic_but_failed:x^2+(1-y)^2
one_sided,-48/55,0,103/55,0,13634,1,13634,False,True,True,False,1,-48/55,55,55,-48,0,103,0,0,False,True,False,False,103,451/87,1209/440,algebraic_but_failed:x^2+(1-y)^2
one_sided,-77/36,0,113/36,0,14065,1,14065,False,True,True,False,1,-77/36,36,36,-77,0,113,0,-2,True,True,False,False,113,451/87,289/72,algebraic_but_failed:x^2+(1-y)^2
one_sided,120/119,0,-1/119,0,14162,1,14162,False,True,True,False,1,120/119,119,119,120,0,-1,0,0,False,True,False,False,120,451/87,825/952,algebraic_but_failed:x^2+(1-y)^2
one_sided,168/95,0,-73/95,0,14354,1,14354,False,True,True,False,1,168/95,95,95,168,0,-73,0,0,False,True,False,False,168,451/87,81/760,algebraic_but_failed:x^2+(1-y)^2
one_sided,119/120,0,1/120,0,14401,1,14401,False,True,True,False,1,119/120,120,120,119,0,1,0,-1,True,True,False,False,120,451/87,53/60,algebraic_but_failed:x^2+(1-y)^2
